,trans_hour,trans_day,trans_month,trans_year,category,card_number,age,trans_amount,state,zip,fraud_risk
403,23,15,1,2019,10,4790000000000000.0,30,20.09,34,11955,1
404,23,15,1,2019,4,3510000000000000.0,58,335.96,15,47863,1
405,23,15,1,2019,11,3600000000000000.0,25,1062.87,27,28314,1
406,23,15,1,2019,11,3510000000000000.0,58,1022.11,15,47863,1
407,23,15,1,2019,1,4790000000000000.0,30,149.42,34,11955,1
408,0,16,1,2019,4,6010000000000000.0,22,310.76,38,17051,1
409,1,16,1,2019,4,6010000000000000.0,22,282.6,38,17051,1
410,1,16,1,2019,9,2480000000000000.0,25,36.2,23,56152,0
411,1,16,1,2019,4,4880000000000000.0,69,330.32,12,50535,1
412,3,16,1,2019,4,6010000000000000.0,22,304.17,38,17051,1
413,3,16,1,2019,4,6010000000000000.0,22,279.83,38,17051,1
414,3,16,1,2019,8,6010000000000000.0,22,685.26,38,17051,1
415,4,16,1,2019,4,371000000000000.0,42,163.01,43,79237,0
416,7,16,1,2019,4,6010000000000000.0,22,301.4,38,17051,1
417,7,16,1,2019,8,4170000000000000.0,46,204.65,38,17041,0
418,7,16,1,2019,3,30100000000000.0,24,43.62,42,37932,0
419,9,16,1,2019,4,344000000000000.0,43,88.35,22,49621,0
420,9,16,1,2019,1,60422928733.0,76,250.47,40,29860,0
421,9,16,1,2019,2,3510000000000000.0,58,20.49,15,47863,1
422,13,16,1,2019,6,4680000000000000.0,23,28.39,4,90250,0
423,15,16,1,2019,11,2380000000000000.0,62,999.36,21,4047,1
424,16,16,1,2019,4,4880000000000000.0,69,311.01,12,50535,1
425,16,16,1,2019,6,5000000000000000.0,47,35.43,23,55128,0
426,17,16,1,2019,6,571000000000.0,23,33.91,22,49628,0
427,18,16,1,2019,6,30100000000000.0,84,113.39,9,34112,0
428,19,16,1,2019,5,4640000000000.0,28,56.21,12,51632,0
429,22,16,1,2019,11,2380000000000000.0,62,1095.21,21,4047,1
430,22,16,1,2019,12,4880000000000000.0,69,793.22,12,50535,1
431,22,16,1,2019,8,2380000000000000.0,62,719.14,21,4047,1
432,22,16,1,2019,11,6010000000000000.0,22,1056.23,38,17051,1
433,22,16,1,2019,11,6010000000000000.0,22,929.9,38,17051,1
434,23,16,1,2019,12,3510000000000000.0,58,893.91,15,47863,1
435,23,16,1,2019,12,2380000000000000.0,62,838.04,21,4047,1
436,23,16,1,2019,8,2380000000000000.0,62,758.13,21,4047,1
437,23,16,1,2019,11,6010000000000000.0,22,1125.31,38,17051,1
438,23,16,1,2019,7,2380000000000000.0,62,6.01,21,4047,1
439,0,17,1,2019,3,30100000000000.0,76,27.83,23,56729,0
440,0,17,1,2019,4,6010000000000000.0,22,322.84,38,17051,1
441,1,17,1,2019,4,6010000000000000.0,22,314.68,38,17051,1
442,1,17,1,2019,9,4640000000000000.0,31,795.59,44,84540,1
443,2,17,1,2019,4,6010000000000000.0,22,324.1,38,17051,1
444,3,17,1,2019,4,6010000000000000.0,22,311.83,38,17051,1
445,7,17,1,2019,4,6010000000000000.0,22,314.78,38,17051,1
446,8,17,1,2019,2,4640000000000000.0,31,9.79,44,84540,1
447,10,17,1,2019,11,3530000000000000.0,51,14.48,26,59632,0
448,12,17,1,2019,11,6010000000000000.0,22,925.94,38,17051,1
449,22,17,1,2019,9,372000000000000.0,48,50.96,41,57732,1
450,22,17,1,2019,8,30300000000000.0,18,94.96,2,72165,0
451,22,17,1,2019,11,6010000000000000.0,22,980.06,38,17051,1
452,22,17,1,2019,1,30200000000000.0,41,98.27,34,10604,0
453,22,17,1,2019,6,4640000000000000.0,31,187.35,44,84540,1
454,22,17,1,2019,0,4640000000000000.0,31,564.34,44,84540,1
455,22,17,1,2019,11,372000000000000.0,48,1020.79,41,57732,1
456,22,17,1,2019,12,372000000000000.0,48,986.65,41,57732,1
457,22,17,1,2019,10,571000000000.0,23,170.54,22,49628,0
458,23,17,1,2019,7,4.4e+18,38,156.42,29,68859,0
459,23,17,1,2019,8,372000000000000.0,48,907.81,41,57732,1
460,23,17,1,2019,4,4880000000000000.0,69,347.53,12,50535,1
461,0,18,1,2019,11,4640000000000000.0,31,978.96,44,84540,1
462,3,18,1,2019,11,4640000000000000.0,31,849.79,44,84540,1
463,3,18,1,2019,11,4640000000000000.0,31,955.4,44,84540,1
464,4,18,1,2019,2,372000000000000.0,48,17.9,41,57732,1
465,4,18,1,2019,1,4430000000000000.0,82,25.76,20,20882,0
466,7,18,1,2019,4,4590000000000000.0,21,319.37,40,29438,1
467,11,18,1,2019,2,3560000000000000.0,51,44.28,17,40062,0
468,12,18,1,2019,7,4790000000000000.0,30,16.35,34,11955,0
469,12,18,1,2019,12,4150000000000000.0,29,154.92,38,15324,0
470,14,18,1,2019,10,372000000000000.0,48,48.14,41,57732,1
471,14,18,1,2019,10,4640000000000000.0,31,21.54,44,84540,1
472,20,18,1,2019,6,3540000000000000.0,55,1.59,10,31561,0
473,22,18,1,2019,0,4640000000000000.0,31,528.98,44,84540,1
474,22,18,1,2019,10,4640000000000000.0,31,21.23,44,84540,1
475,22,18,1,2019,12,372000000000000.0,48,768.58,41,57732,1
476,22,18,1,2019,1,372000000000000.0,48,106.22,41,57732,1
477,22,18,1,2019,11,4590000000000000.0,21,1135.27,40,29438,1
478,23,18,1,2019,10,372000000000000.0,48,51.49,41,57732,1
479,23,18,1,2019,13,4640000000000000.0,31,9.33,44,84540,1
480,23,18,1,2019,12,4590000000000000.0,21,1334.07,40,29438,1
481,23,18,1,2019,7,372000000000000.0,48,6.06,41,57732,1
482,23,18,1,2019,0,4640000000000000.0,31,386.91,44,84540,1
483,23,18,1,2019,7,372000000000000.0,48,7.57,41,57732,1
484,23,18,1,2019,10,4590000000000000.0,21,16.75,40,29438,1
485,23,18,1,2019,11,4590000000000000.0,21,799.88,40,29438,1
486,0,19,1,2019,2,4590000000000000.0,21,10.87,40,29438,1
487,0,19,1,2019,4,4220000000000.0,58,299.07,22,48371,1
488,1,19,1,2019,4,4590000000000000.0,21,343.75,40,29438,1
489,1,19,1,2019,4,4590000000000000.0,21,311.14,40,29438,1
490,3,19,1,2019,4,4220000000000.0,58,294.63,22,48371,1
491,3,19,1,2019,4,3540000000000000.0,79,316.09,45,23666,1
492,7,19,1,2019,2,3540000000000000.0,79,15.27,45,23666,1
493,10,19,1,2019,4,574000000000.0,32,66.7,14,60091,0
494,12,19,1,2019,6,341000000000000.0,47,229.57,34,10962,1
495,16,19,1,2019,13,3540000000000000.0,79,9.5,45,23666,1
496,19,19,1,2019,1,38100000000000.0,22,9.98,4,95148,0
497,20,19,1,2019,7,4070000000000000.0,38,65.64,49,25526,0
498,22,19,1,2019,11,3540000000000000.0,79,1073.35,45,23666,1
499,22,19,1,2019,8,4280000000000000.0,63,792.26,28,58651,1
500,22,19,1,2019,11,4280000000000000.0,63,878.33,28,58651,1
501,22,19,1,2019,11,4220000000000.0,59,911.04,22,48371,1
502,23,19,1,2019,10,341000000000000.0,47,23.71,34,10962,1
503,23,19,1,2019,4,3540000000000000.0,79,311.41,45,23666,1
504,23,19,1,2019,6,3590000000000000.0,43,127.12,2,72011,0
505,23,19,1,2019,8,4590000000000000.0,21,688.75,40,29438,1
506,23,19,1,2019,11,4590000000000000.0,21,944.46,40,29438,1
507,23,19,1,2019,6,341000000000000.0,47,238.27,34,10962,1
508,23,19,1,2019,12,4220000000000.0,59,939.35,22,48371,1
509,23,19,1,2019,1,341000000000000.0,47,92.79,34,10962,1
510,23,19,1,2019,11,3540000000000000.0,79,1134.36,45,23666,1
511,0,20,1,2019,2,4280000000000000.0,63,17.34,28,58651,1
512,0,20,1,2019,4,4280000000000000.0,63,294.85,28,58651,1
513,1,20,1,2019,0,341000000000000.0,47,493.5,34,10962,1
514,2,20,1,2019,4,341000000000000.0,47,348.74,34,10962,1
515,2,20,1,2019,4,3540000000000000.0,79,300.05,45,23666,1
516,3,20,1,2019,9,341000000000000.0,47,7.01,34,10962,1
517,3,20,1,2019,11,341000000000000.0,47,1065.87,34,10962,1
518,3,20,1,2019,4,4220000000000.0,59,271.91,22,48371,1
519,6,20,1,2019,4,3540000000000000.0,79,275.15,45,23666,1
520,7,20,1,2019,4,378000000000000.0,43,35.41,48,54154,0
521,8,20,1,2019,8,6010000000000000.0,33,2.97,45,23937,0
522,9,20,1,2019,2,4220000000000.0,59,9.44,22,48371,1
523,11,20,1,2019,8,341000000000000.0,47,861.36,34,10962,1
524,12,20,1,2019,1,213000000000000.0,40,60.49,9,33510,0
525,14,20,1,2019,7,4.96e+18,38,56.82,31,7208,0
526,17,20,1,2019,11,3540000000000000.0,79,1027.34,45,23666,1
527,18,20,1,2019,7,504000000000.0,43,1.53,43,78248,0
528,19,20,1,2019,11,4220000000000.0,59,1191.47,22,48371,1
529,20,20,1,2019,5,4550000000000000.0,50,43.98,35,44902,0
530,20,20,1,2019,10,3600000000000000.0,30,167.2,12,52535,0
531,21,20,1,2019,12,4220000000000.0,59,927.58,22,48371,1
532,21,20,1,2019,11,4220000000000.0,59,997.62,22,48371,1
533,21,20,1,2019,5,4.36e+18,49,11.2,14,62360,0
534,21,20,1,2019,1,4.31e+18,41,9.59,20,21208,0
535,22,20,1,2019,6,341000000000000.0,47,261.01,34,10962,1
536,22,20,1,2019,12,4220000000000.0,59,865.06,22,48371,1
537,22,20,1,2019,6,341000000000000.0,47,275.71,34,10962,1
538,23,20,1,2019,11,4220000000000.0,59,904.58,22,48371,1
539,23,20,1,2019,11,4220000000000.0,59,1014.54,22,48371,1
540,23,20,1,2019,12,6530000000000000.0,20,372.28,46,5461,0
541,23,20,1,2019,11,3540000000000000.0,79,1049.71,45,23666,1
542,23,20,1,2019,11,4280000000000000.0,63,994.37,28,58651,1
543,23,20,1,2019,8,3540000000000000.0,79,806.77,45,23666,1
544,23,20,1,2019,11,4280000000000000.0,63,1043.2,28,58651,1
545,23,20,1,2019,12,3540000000000000.0,79,1117.82,45,23666,1
546,2,21,1,2019,2,3520000000000000.0,22,9.18,35,45150,1
547,3,21,1,2019,4,3520000000000000.0,22,311.58,35,45150,1
548,3,21,1,2019,8,3520000000000000.0,22,729.1,35,45150,1
549,5,21,1,2019,0,3560000000000000.0,87,8.75,43,75661,0
550,7,21,1,2019,2,3520000000000000.0,22,10.34,35,45150,1
551,8,21,1,2019,8,4640000000000000.0,35,165.93,45,22046,0
552,12,21,1,2019,10,2720000000000000.0,21,24.14,21,4287,0
553,13,21,1,2019,4,180000000000000.0,51,320.59,17,40170,1
554,13,21,1,2019,10,374000000000000.0,48,60.6,43,76665,0
555,14,21,1,2019,0,4800000000000000.0,90,17.35,29,68641,0
556,14,21,1,2019,6,4680000000000.0,40,40.5,42,37132,0
557,15,21,1,2019,11,180000000000000.0,51,917.52,17,40170,1
558,16,21,1,2019,9,4170000000000000.0,40,3.63,31,7750,0
559,19,21,1,2019,13,4450000000000000.0,19,8.5,2,71960,0
560,19,21,1,2019,1,6010000000000000.0,43,113.3,5,80120,0
561,22,21,1,2019,12,3520000000000000.0,22,1009.62,35,45150,1
562,22,21,1,2019,10,180000000000000.0,51,50.66,17,40170,1
563,22,21,1,2019,12,3520000000000000.0,22,797.87,35,45150,1
564,22,21,1,2019,1,374000000000000.0,48,19.89,43,76665,0
565,22,21,1,2019,0,676000000000.0,44,3.14,22,48034,0
566,22,21,1,2019,11,3520000000000000.0,22,1122.38,35,45150,1
567,22,21,1,2019,11,3520000000000000.0,22,1002.29,35,45150,1
568,23,21,1,2019,12,3520000000000000.0,22,704.6,35,45150,1
569,23,21,1,2019,12,3520000000000000.0,22,810.35,35,45150,1
570,23,21,1,2019,12,3520000000000000.0,22,867.76,35,45150,1
571,23,21,1,2019,8,180000000000000.0,51,767.97,17,40170,1
572,23,21,1,2019,13,3520000000000000.0,22,9.69,35,45150,1
573,23,21,1,2019,11,180000000000000.0,51,1058.68,17,40170,1
574,0,22,1,2019,4,3520000000000000.0,22,301.8,35,45150,1
575,0,22,1,2019,9,345000000000000.0,32,6.83,9,33872,1
576,0,22,1,2019,2,180000000000000.0,60,62.28,1,36009,0
577,0,22,1,2019,4,2720000000000000.0,78,74.79,41,57717,0
578,1,22,1,2019,1,345000000000000.0,32,109.69,9,33872,1
579,2,22,1,2019,12,345000000000000.0,32,746.76,9,33872,1
580,3,22,1,2019,11,345000000000000.0,32,1155.71,9,33872,1
581,3,22,1,2019,12,345000000000000.0,32,885.64,9,33872,1
582,3,22,1,2019,8,343000000000000.0,56,4.33,27,27807,0
583,3,22,1,2019,12,345000000000000.0,32,771.55,9,33872,1
584,7,22,1,2019,4,3520000000000000.0,22,293.52,35,45150,1
585,8,22,1,2019,0,2260000000000000.0,92,1.06,19,1612,0
586,8,22,1,2019,2,4480000000000.0,40,61.91,1,35776,0
587,9,22,1,2019,11,4.5e+18,92,368.34,2,72513,0
588,9,22,1,2019,2,180000000000000.0,51,19.43,17,40170,1
589,10,22,1,2019,12,345000000000000.0,32,913.75,9,33872,1
590,10,22,1,2019,9,345000000000000.0,32,8.63,9,33872,1
591,11,22,1,2019,12,4450000000000000.0,32,135.07,45,23303,0
592,12,22,1,2019,9,30500000000000.0,39,147.7,24,63867,0
593,15,22,1,2019,7,342000000000000.0,28,33.33,10,31046,0
594,17,22,1,2019,8,3590000000000000.0,21,66.99,12,51006,0
595,18,22,1,2019,5,630000000000.0,46,25.23,22,49895,0
596,21,22,1,2019,11,180000000000000.0,51,1036.56,17,40170,1
597,22,22,1,2019,11,180000000000000.0,51,990.45,17,40170,1
598,22,22,1,2019,13,345000000000000.0,32,10.68,9,33872,1
599,22,22,1,2019,10,30300000000000.0,46,23.48,14,61454,0
600,22,22,1,2019,4,180000000000000.0,51,330.24,17,40170,1
601,23,22,1,2019,10,345000000000000.0,32,17.52,9,33872,1
602,23,22,1,2019,7,345000000000000.0,32,21.12,9,33872,1
603,23,22,1,2019,7,345000000000000.0,32,16.1,9,33872,1
604,23,22,1,2019,11,180000000000000.0,51,938.82,17,40170,1
605,23,22,1,2019,11,3520000000000000.0,22,1182.65,35,45150,1
606,23,22,1,2019,11,3520000000000000.0,22,1115.06,35,45150,1
607,23,22,1,2019,11,38100000000000.0,22,5.42,4,95148,0
608,2,23,1,2019,9,4870000000000000.0,44,360.99,47,98233,0
609,2,23,1,2019,12,345000000000000.0,32,706.66,9,33872,1
610,3,23,1,2019,2,30500000000000.0,39,53.47,24,63867,0
611,3,23,1,2019,11,345000000000000.0,32,1079.64,9,33872,1
612,9,23,1,2019,4,344000000000000.0,69,80.86,40,29061,0
613,9,23,1,2019,3,371000000000000.0,34,47.17,27,28659,0
614,12,23,1,2019,5,213000000000000.0,21,40.08,48,54487,0
615,15,23,1,2019,13,4.22e+18,44,496.7,35,45051,0
616,23,23,1,2019,6,4.8e+18,27,83.97,15,47451,0
617,3,24,1,2019,4,4.26e+18,18,317.62,48,54980,1
618,4,24,1,2019,4,4.26e+18,18,316.88,48,54980,1
619,4,24,1,2019,9,4.04e+18,35,35.11,28,58769,0
620,13,24,1,2019,11,30000000000000.0,47,14.9,34,12037,0
621,16,24,1,2019,6,4900000000000000.0,28,11.49,34,12419,0
622,17,24,1,2019,10,30400000000000.0,49,35.74,22,48202,0
623,17,24,1,2019,11,4.26e+18,18,980.77,48,54980,1
624,17,24,1,2019,12,4840000000000000.0,39,70.5,22,49854,0
625,18,24,1,2019,12,4750000000000.0,20,161.25,15,46346,0
626,20,24,1,2019,11,4870000000000000.0,44,7.83,47,98233,0
627,22,24,1,2019,5,6010000000000000.0,66,39.25,36,73754,0
628,23,24,1,2019,7,4.26e+18,18,15.68,48,54980,1
629,0,25,1,2019,3,4.76e+18,32,24.42,2,72583,0
630,0,25,1,2019,2,4.26e+18,18,10.64,48,54980,1
631,1,25,1,2019,2,4.26e+18,18,10.02,48,54980,1
632,3,25,1,2019,8,30100000000000.0,38,6.96,31,8014,0
633,5,25,1,2019,11,4.06e+18,55,127.02,44,84325,0
634,7,25,1,2019,0,4950000000000000.0,61,132.16,35,44483,0
635,14,25,1,2019,10,6530000000000000.0,82,2.3,34,11419,0
636,14,25,1,2019,10,6500000000000000.0,31,24.1,43,79772,0
637,19,25,1,2019,1,375000000000000.0,42,39.69,23,56546,0
638,20,25,1,2019,10,4900000000000000.0,28,15.64,34,12419,0
639,20,25,1,2019,6,30400000000000.0,36,79.55,38,17088,0
640,21,25,1,2019,13,4550000000000000.0,50,3.14,35,44902,0
641,22,25,1,2019,7,4.26e+18,18,19.05,48,54980,1
642,22,25,1,2019,12,4.26e+18,18,1172.01,48,54980,1
643,23,25,1,2019,11,4.26e+18,18,1075.29,48,54980,1
644,23,25,1,2019,8,4.26e+18,18,775.1,48,54980,1
645,0,26,1,2019,4,4560000000000.0,50,73.47,15,46143,0
646,1,26,1,2019,8,3570000000000000.0,29,8.57,44,84002,0
647,3,26,1,2019,2,676000000000.0,35,55.42,43,77412,0
648,3,26,1,2019,1,36400000000000.0,64,151.61,34,12992,0
649,7,26,1,2019,11,30400000000000.0,36,85.15,38,17088,0
650,11,26,1,2019,2,3510000000000000.0,46,56.19,1,35811,0
651,14,26,1,2019,12,4940000000000000.0,28,88.43,43,78584,0
652,17,26,1,2019,7,4710000000000000.0,80,8.61,2,72524,0
653,17,26,1,2019,6,4150000000000000.0,74,43.61,23,56019,0
654,0,27,1,2019,2,3560000000000000.0,19,44.91,43,77566,0
655,0,27,1,2019,2,3570000000000000.0,60,61.29,34,13615,0
656,1,27,1,2019,4,676000000000.0,26,329.83,4,92267,1
657,1,27,1,2019,2,4.21e+18,47,9.89,14,62935,1
658,2,27,1,2019,4,4.21e+18,47,369.0,14,62935,1
659,2,27,1,2019,9,4.21e+18,47,919.58,14,62935,1
660,2,27,1,2019,4,4250000000000.0,79,310.76,35,43160,1
661,3,27,1,2019,12,4.21e+18,47,740.2,14,62935,1
662,3,27,1,2019,12,4650000000000000.0,62,8.79,47,98304,0
663,4,27,1,2019,4,3590000000000000.0,59,127.56,21,4680,0
664,4,27,1,2019,4,676000000000.0,26,298.01,4,92267,1
665,10,27,1,2019,3,6530000000000000.0,20,41.43,46,5461,0
666,10,27,1,2019,3,3520000000000000.0,29,53.87,44,84532,0
667,13,27,1,2019,5,3560000000000000.0,44,73.17,34,14778,0
668,13,27,1,2019,12,4.21e+18,47,744.69,14,62935,1
669,13,27,1,2019,8,4250000000000.0,79,761.3,35,43160,1
670,14,27,1,2019,1,6530000000000000.0,20,17.66,46,5461,0
671,14,27,1,2019,9,3580000000000000.0,17,2.79,25,38677,0
672,17,27,1,2019,6,371000000000000.0,44,9.54,14,62262,0
673,18,27,1,2019,6,373000000000000.0,33,11.21,22,48438,0
674,19,27,1,2019,11,4250000000000.0,79,999.18,35,43160,1
675,20,27,1,2019,4,4250000000000.0,79,317.2,35,43160,1
676,20,27,1,2019,13,38100000000000.0,23,5.72,43,77327,0
677,21,27,1,2019,10,30600000000000.0,45,83.14,27,28073,0
678,22,27,1,2019,5,4420000000000000.0,61,54.49,12,52768,0
679,22,27,1,2019,8,676000000000.0,26,1043.38,4,92267,1
680,22,27,1,2019,11,3530000000000000.0,21,4.13,40,29455,0
681,22,27,1,2019,11,676000000000.0,26,1189.69,4,92267,1
682,22,27,1,2019,0,4.21e+18,47,609.41,14,62935,1
683,23,27,1,2019,5,4.21e+18,47,21.26,14,62935,1
684,23,27,1,2019,4,676000000000.0,26,289.8,4,92267,1
685,23,27,1,2019,12,676000000000.0,26,795.01,4,92267,1
686,23,27,1,2019,12,4.21e+18,47,999.45,14,62935,1
687,23,27,1,2019,1,36900000000000.0,47,65.11,13,83646,0
688,23,27,1,2019,6,3550000000000000.0,53,9.46,27,28901,0
689,23,27,1,2019,5,4.21e+18,47,21.47,14,62935,1
690,0,28,1,2019,4,676000000000.0,26,296.87,4,92267,1
691,1,28,1,2019,4,676000000000.0,26,294.02,4,92267,1
692,2,28,1,2019,4,373000000000000.0,31,295.07,4,92101,1
693,3,28,1,2019,4,676000000000.0,26,321.49,4,92267,1
694,3,28,1,2019,4,4250000000000.0,79,314.86,35,43160,1
695,3,28,1,2019,4,373000000000000.0,31,276.99,4,92101,1
696,5,28,1,2019,4,376000000000000.0,45,115.46,6,6782,0
697,5,28,1,2019,4,373000000000000.0,31,306.2,4,92101,1
698,6,28,1,2019,3,371000000000000.0,33,85.9,38,19007,0
699,7,28,1,2019,8,4.74e+18,65,24.73,34,12910,0
700,8,28,1,2019,4,373000000000000.0,31,290.89,4,92101,1
701,9,28,1,2019,12,4830000000000000.0,55,2.75,19,2630,0
702,10,28,1,2019,4,213000000000000.0,57,89.66,20,21087,0
703,12,28,1,2019,6,6540000000000000.0,41,67.78,2,72476,0
704,13,28,1,2019,6,4660000000000000.0,73,31.05,38,15449,0
705,13,28,1,2019,5,3550000000000000.0,19,10.93,25,38761,0
706,14,28,1,2019,12,4250000000000.0,79,1004.83,35,43160,1
707,14,28,1,2019,0,4340000000000000.0,42,67.51,38,16034,0
708,14,28,1,2019,6,3520000000000000.0,22,4.12,35,45150,0
709,17,28,1,2019,12,4560000000000.0,47,4.53,35,45331,0
710,17,28,1,2019,7,180000000000000.0,27,101.81,14,60432,0
711,20,28,1,2019,6,676000000000.0,57,5.61,4,90403,0
712,20,28,1,2019,7,4500000000000.0,53,112.53,20,21865,0
713,20,28,1,2019,1,2300000000000000.0,20,88.52,34,11217,0
714,21,28,1,2019,8,3560000000000000.0,19,4.88,43,77566,0
715,21,28,1,2019,8,2300000000000000.0,20,9.97,34,11217,0
716,22,28,1,2019,12,374000000000000.0,48,66.88,43,76665,0
717,22,28,1,2019,5,4910000000000000.0,63,105.18,38,16037,0
718,22,28,1,2019,11,38300000000000.0,35,8.72,43,79539,0
719,22,28,1,2019,10,4250000000000.0,79,21.73,35,43160,1
720,22,28,1,2019,11,373000000000000.0,31,1005.31,4,92101,1
721,22,28,1,2019,4,676000000000.0,26,287.42,4,92267,1
722,23,28,1,2019,11,373000000000000.0,31,1058.01,4,92101,1
723,23,28,1,2019,0,4150000000000.0,41,102.99,1,35049,0
724,23,28,1,2019,8,4250000000000.0,79,658.54,35,43160,1
725,23,28,1,2019,11,373000000000000.0,31,1037.0,4,92101,1
726,0,29,1,2019,2,4160000000000000.0,35,13.2,36,73559,1
727,0,29,1,2019,4,4.6e+18,54,79.71,42,38079,0
728,0,29,1,2019,9,4160000000000000.0,35,726.63,36,73559,1
729,0,29,1,2019,3,3550000000000000.0,56,11.33,43,77027,1
730,0,29,1,2019,9,4160000000000000.0,35,814.83,36,73559,1
731,1,29,1,2019,8,38800000000000.0,21,775.67,27,28033,1
732,1,29,1,2019,4,3550000000000000.0,56,287.0,43,77027,1
733,1,29,1,2019,4,373000000000000.0,31,285.88,4,92101,1
734,1,29,1,2019,4,4.48e+18,26,217.52,44,84003,0
735,1,29,1,2019,8,373000000000000.0,31,731.6,4,92101,1
736,2,29,1,2019,2,38800000000000.0,21,10.57,27,28033,1
737,2,29,1,2019,2,3550000000000000.0,56,9.02,43,77027,1
738,3,29,1,2019,4,373000000000000.0,31,326.94,4,92101,1
739,4,29,1,2019,2,38800000000000.0,21,8.27,27,28033,1
740,5,29,1,2019,2,2270000000000000.0,46,60.62,1,35747,0
741,8,29,1,2019,4,376000000000000.0,75,129.12,43,76566,0
742,11,29,1,2019,4,676000000000.0,91,136.37,38,18357,0
743,12,29,1,2019,6,4.5e+18,92,69.79,2,72513,0
744,13,29,1,2019,12,3550000000000000.0,56,865.48,43,77027,1
745,13,29,1,2019,7,3500000000000000.0,35,56.82,22,48214,0
746,14,29,1,2019,0,4.59e+18,14,57.46,14,60958,0
747,15,29,1,2019,0,3510000000000000.0,46,25.94,1,35811,0
748,17,29,1,2019,4,3550000000000000.0,19,71.2,25,38761,0
749,18,29,1,2019,5,2350000000000000.0,72,3.48,38,16421,0
750,19,29,1,2019,1,3510000000000000.0,46,77.96,1,35811,0
751,20,29,1,2019,1,630000000000.0,37,26.11,49,26292,0
752,21,29,1,2019,6,582000000000.0,40,69.66,43,76445,0
753,21,29,1,2019,10,4070000000000000.0,38,35.45,49,25526,0
754,22,29,1,2019,10,4160000000000000.0,35,18.08,36,73559,1
755,22,29,1,2019,8,3550000000000000.0,56,666.7,43,77027,1
756,22,29,1,2019,11,3550000000000000.0,56,947.47,43,77027,1
757,22,29,1,2019,11,38800000000000.0,21,1006.51,27,28033,1
758,22,29,1,2019,13,4.91e+18,31,7.54,9,33040,0
759,23,29,1,2019,7,4160000000000000.0,35,16.33,36,73559,1
760,23,29,1,2019,11,38800000000000.0,21,930.92,27,28033,1
761,23,29,1,2019,12,373000000000000.0,31,715.29,4,92101,1
762,23,29,1,2019,0,4160000000000000.0,35,495.2,36,73559,1
763,23,29,1,2019,8,3550000000000000.0,56,808.25,43,77027,1
764,23,29,1,2019,13,4160000000000000.0,35,9.42,36,73559,1
765,0,30,1,2019,2,38800000000000.0,21,12.34,27,28033,1
766,0,30,1,2019,12,3580000000000000.0,29,986.53,24,64019,1
767,1,30,1,2019,11,3580000000000000.0,29,1041.76,24,64019,1
768,1,30,1,2019,4,38800000000000.0,21,270.28,27,28033,1
769,1,30,1,2019,4,562000000000.0,32,325.7,7,20036,1
770,2,30,1,2019,12,562000000000.0,32,649.14,7,20036,1
771,2,30,1,2019,8,3580000000000000.0,29,857.67,24,64019,1
772,14,30,1,2019,6,562000000000.0,32,282.39,7,20036,1
773,15,30,1,2019,5,4.96e+18,38,8.75,31,7208,0
774,16,30,1,2019,12,3540000000000000.0,46,881.11,38,15920,1
775,19,30,1,2019,7,3540000000000000.0,46,22.95,38,15920,1
776,20,30,1,2019,7,4010000000000000.0,24,149.05,18,70726,0
777,22,30,1,2019,13,38800000000000.0,21,8.84,27,28033,1
778,22,30,1,2019,6,3580000000000000.0,29,241.08,24,64019,1
779,22,30,1,2019,7,3580000000000000.0,29,19.77,24,64019,1
780,22,30,1,2019,1,562000000000.0,32,138.51,7,20036,1
781,22,30,1,2019,10,4160000000000000.0,35,19.69,36,73559,1
782,23,30,1,2019,0,3580000000000000.0,29,540.67,24,64019,1
783,23,30,1,2019,7,562000000000.0,32,18.47,7,20036,1
784,23,30,1,2019,1,180000000000000.0,43,28.65,22,48850,0
785,23,30,1,2019,11,3550000000000000.0,35,1024.66,9,32044,1
786,23,30,1,2019,12,3550000000000000.0,35,801.76,9,32044,1
787,23,30,1,2019,9,3550000000000000.0,35,7.32,9,32044,1
788,0,31,1,2019,12,562000000000.0,32,972.51,7,20036,1
789,0,31,1,2019,1,30500000000000.0,54,49.33,22,48154,0
790,0,31,1,2019,12,3580000000000000.0,29,868.34,24,64019,1
791,0,31,1,2019,11,3540000000000000.0,46,921.24,38,15920,1
792,1,31,1,2019,12,3540000000000000.0,46,1090.67,38,15920,1
793,1,31,1,2019,11,3540000000000000.0,46,1043.59,38,15920,1
794,2,31,1,2019,8,562000000000.0,32,769.13,7,20036,1
795,2,31,1,2019,4,4730000000000000.0,48,291.92,4,95688,1
796,2,31,1,2019,2,3540000000000000.0,46,12.41,38,15920,1
797,2,31,1,2019,4,3580000000000000.0,29,290.2,24,64019,1
798,3,31,1,2019,2,3550000000000000.0,35,11.68,9,32044,1
799,3,31,1,2019,9,3540000000000000.0,46,741.98,38,15920,1
800,12,31,1,2019,7,3540000000000000.0,46,21.93,38,15920,1
